Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[77.444595],[56.1146],[1.3],[1.3],[0.],[16.931889],[37.1342],24.057333333333336,3.985597606800757,2022-11-05
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[77.1098],[55.4198],[1.5],[1.5],[0.],[16.285606],[36.9105],22.594266666666666,4.046671662224897,2022-11-05
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[76.0559],[54.725903],[3.3000002],[3.3000002],[0.],[15.735511],[35.5683],13.800083333333333,4.142073393354535,2022-11-05
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[77.3267],[58.4267],[0.90000004],[0.90000004],[0.],[16.914145],[37.1342],20.875966666666667,3.739629767993211,2022-11-05
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[75.245895],[57.0659],[0.90000004],[0.90000004],[0.],[16.831102],[38.7001],17.133216666666666,3.8324377951675324,2022-11-05
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[73.258705],[57.3287],[0.8],[0.8],[0.],[16.33163],[38.923798],16.380366666666667,3.801428618696801,2022-11-05
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[69.5507],[53.6207],[0.70000005],[0.70000005],[0.],[17.908579],[42.0556],32.489133333333335,4.3092915651685875,2022-11-05
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[71.516304],[55.5863],[0.70000005],[0.70000005],[0.],[17.908579],[42.0556],38.85316666666667,4.23270917675915,2022-11-05
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[71.0672],[55.4072],[0.4],[0.4],[0.],[20.256897],[36.6868],14.838283333333333,3.952171313449065,2022-11-05
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[69.5408],[54.4208],[0.3],[0.3],[0.],[18.951231],[38.2527],27.09345,4.136386553472831,2022-11-05
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[68.218704],[53.0987],[0.3],[0.3],[0.],[18.951231],[38.2527],23.512816666666666,4.235528038882649,2022-11-05
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[73.6259],[55.5359],[0.2],[0.2],[0.],[17.0012],[39.1475],37.590900000000005,4.18945269296449,2022-11-05
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[73.895004],[55.805],[0.2],[0.2],[0.],[17.0012],[39.1475],29.433333333333334,4.028025010601176,2022-11-05
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[74.3279],[56.2379],[0.2],[0.2],[0.],[17.0012],[39.1475],36.60733333333334,4.104978386674692,2022-11-05
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[69.6434],[52.4534],[1.4000001],[1.4000001],[0.],[15.446643],[33.1076],95.13781666666667,7.779531429347562,2022-11-05
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[72.1652],[55.6052],[0.90000004],[0.90000004],[0.],[15.029576],[35.1209],95.87361666666668,7.507882221641952,2022-11-05
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[70.7846],[54.2246],[0.90000004],[0.90000004],[0.],[15.029576],[35.1209],35.41916666666667,4.306303733943499,2022-11-05
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[72.4469],[56.8769],[0.8000001],[0.8000001],[0.],[14.9945755],[34.8972],9.723733333333334,3.818949867544991,2022-11-05
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[71.2499],[56.1299],[0.9000001],[0.9000001],[0.],[15.673374],[36.9105],31.15263333333333,4.052056380638966,2022-11-05
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[72.6971],[57.4871],[0.5],[0.5],[0.],[15.66539],[36.463097],42.160666666666664,4.1291515470865106,2022-11-05
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[72.587296],[58.0073],[0.3],[0.3],[0.],[15.446643],[35.792],18.337783333333334,3.733345288212642,2022-11-05
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[72.5864],[58.186398],[0.6],[0.6],[0.],[15.029576],[36.9105],15.773266666666666,3.7171996999425048,2022-11-05
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[72.0491],[57.1091],[0.1],[0.1],[0.],[15.029576],[33.7787],15.1082,3.785628639932649,2022-11-05
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[71.4785],[57.348503],[0.3],[0.3],[0.],[15.922035],[35.5683],23.95535,3.832041065754789,2022-11-05
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[73.792404],[58.8524],[0.1],[0.1],[0.],[15.029576],[33.7787],30.12773333333333,3.7695802498361255,2022-11-05
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[69.2672],[55.1372],[0.3],[0.3],[0.],[15.922035],[35.5683],45.8426,4.432319748130096,2022-11-05
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[74.4665],[58.5365],[0.1],[0.1],[0.],[14.121478],[34.8972],34.86676666666666,3.870169291175582,2022-11-05
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[74.7527],[59.3627],[0.1],[0.1],[0.],[13.290868],[30.6469],48.877433333333336,4.147922455948146,2022-11-05
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[74.584404],[59.6444],[0.],[0.],[0.],[13.957518],[29.081],30.964499999999997,3.7147803149097816,2022-11-05
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[74.6546],[59.7146],[0.],[0.],[0.],[13.957518],[29.081],10.15355,3.551719497857404,2022-11-05
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[75.2144],[59.1044],[0.1],[0.1],[0.],[14.555979],[29.9758],13.86005,3.6142841372058347,2022-11-05
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[75.821],[58.991],[0.2],[0.2],[0.],[14.236181],[30.8706],12.785766666666666,3.623679843993615,2022-11-05
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[75.735504],[58.8155],[0.2],[0.2],[0.],[14.3325205],[34.6735],14.827083333333333,3.6452278150066477,2022-11-05
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[75.7967],[58.4267],[0.1],[0.1],[0.],[13.984381],[30.8706],18.154666666666667,3.689301788865608,2022-11-05
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[75.8498],[61.4498],[17.699999],[17.699999],[0.],[9.71229],[21.6989],17.282500000000002,4.119515999785384,2021-09-05
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[75.7328],[61.3328],[17.699999],[17.699999],[0.],[9.71229],[21.6989],17.204633333333334,4.129200696159445,2021-09-05
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[75.194595],[62.594597],[21.8],[21.8],[0.],[9.766241],[22.5937],24.057333333333336,4.224589142287424,2021-09-05
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[75.0398],[61.4498],[20.099998],[20.099998],[0.],[9.017635],[22.5937],22.594266666666666,4.2469371366500095,2021-09-05
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[72.8159],[61.1159],[22.9],[22.9],[0.],[9.827536],[21.6989],13.800083333333333,4.33160166019827,2021-09-05
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[72.5567],[63.8267],[17.400002],[17.400002],[0.],[11.090649],[24.607],20.875966666666667,3.9365571485109294,2021-09-05
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[70.6559],[62.1059],[20.299997],[20.299997],[0.],[11.184999],[26.3966],17.133216666666666,4.160288459328089,2021-09-05
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[69.7487],[62.638702],[21.1],[21.1],[0.],[11.144661],[27.9625],16.380366666666667,4.140873697137453,2021-09-05
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[66.6707],[60.280697],[15.],[15.],[0.],[11.7095785],[29.9758],32.489133333333335,4.272494331959111,2021-09-05
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[68.6363],[62.2463],[15.],[15.],[0.],[11.7095785],[29.9758],38.85316666666667,4.224295926489186,2021-09-05
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[67.6472],[62.1572],[9.],[9.],[0.],[14.360424],[27.9625],14.838283333333333,3.7228012144638596,2021-09-05
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[67.9208],[61.9808],[7.099999],[7.099999],[0.],[14.526728],[30.1995],27.09345,3.7578964671327264,2021-09-05
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[66.598694],[60.6587],[7.099999],[7.099999],[0.],[14.526728],[30.1995],23.512816666666666,3.824281963504382,2021-09-05
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[72.4559],[62.6459],[4.299999],[4.299999],[0.],[8.084209],[19.0145],37.590900000000005,3.769842052733688,2021-09-05
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[72.725],[62.915],[4.299999],[4.299999],[0.],[8.084209],[19.0145],29.433333333333334,3.614380178350902,2021-09-05
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[73.1579],[63.3479],[4.299999],[4.299999],[0.],[8.084209],[19.0145],36.60733333333334,3.7006972527924753,2021-09-05
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[69.7334],[59.7434],[7.2999997],[7.2999997],[0.],[8.304062],[17.896],95.13781666666667,7.32985507821687,2021-09-05
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[73.4252],[62.535202],[4.799999],[4.799999],[0.],[7.499791],[18.3434],95.87361666666668,7.090999558872321,2021-09-05
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[72.0446],[61.154602],[4.799999],[4.799999],[0.],[7.499791],[18.3434],35.41916666666667,3.857378603411676,2021-09-05
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[73.7069],[62.4569],[4.3999996],[4.3999996],[0.],[7.436133],[19.238201],9.723733333333334,3.5137283207703125,2021-09-05
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[72.2399],[61.8899],[5.299999],[5.299999],[0.],[7.7814164],[20.580399],31.15263333333333,3.7503200925000013,2021-09-05
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[74.047104],[62.3471],[4.6999993],[4.6999993],[0.],[8.503543],[21.2515],42.160666666666664,3.908967398328039,2021-09-05
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[74.6573],[62.5073],[4.2],[4.2],[0.],[8.594274],[21.0278],18.337783333333334,3.5354235078864824,2021-09-05
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[74.9264],[62.596397],[4.2999997],[4.2999997],[0.],[8.249648],[21.2515],15.773266666666666,3.5193226242340656,2021-09-05
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[73.2191],[61.5191],[4.3999996],[4.3999996],[0.],[9.24777],[21.4752],15.1082,3.5993712250180168,2021-09-05
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[73.638504],[61.8485],[4.9999995],[4.9999995],[0.],[8.5475645],[20.8041],23.95535,3.656210398138941,2021-09-05
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[74.9624],[63.262398],[4.3999996],[4.3999996],[0.],[9.24777],[21.4752],30.12773333333333,3.603004346260024,2021-09-05
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[71.4272],[59.6372],[4.9999995],[4.9999995],[0.],[8.5475645],[20.8041],45.8426,4.228094717931624,2021-09-05
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[75.0065],[63.5765],[3.0999994],[3.0999994],[0.],[9.196219],[22.8174],34.86676666666666,3.6088922199017897,2021-09-05
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[75.2027],[64.7627],[2.0000002],[2.0000002],[0.],[9.745724],[23.2648],48.877433333333336,3.834976194289527,2021-09-05
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[75.484406],[65.1344],[2.],[2.],[0.],[10.212095],[21.9226],30.964499999999997,3.4041290293928816,2021-09-05
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[75.5546],[65.204605],[2.],[2.],[0.],[10.212095],[21.9226],10.15355,3.24207794614028,2021-09-05
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[75.9344],[64.864395],[2.8999996],[2.8999996],[0.],[9.36606],[20.3567],13.86005,3.306190998477484,2021-09-05
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[76.181],[64.481],[3.8],[3.8],[0.],[9.398062],[20.3567],12.785766666666666,3.3595827126622813,2021-09-05
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[75.8255],[64.1255],[6.0999994],[6.0999994],[0.],[8.998192],[21.9226],14.827083333333333,3.473311862487432,2021-09-05
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[76.066696],[64.456696],[3.7999997],[3.7999997],[0.],[7.436133],[18.119701],18.154666666666667,3.385030141899133,2021-09-05
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[46.2398],[25.3598],[0.],[0.],[0.],[10.243897],[21.6989],17.282500000000002,14.294748975090876,2022-12-28
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[46.1228],[25.2428],[0.],[0.],[0.],[10.243897],[21.6989],17.204633333333334,14.442743156746586,2022-12-28
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[46.3046],[26.2346],[0.],[0.],[0.],[9.865652],[22.5937],24.057333333333336,13.324523751567197,2022-12-28
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[46.0598],[25.719799],[0.],[0.],[0.],[9.440564],[22.1463],22.594266666666666,13.89307512165475,2022-12-28
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[44.6459],[25.1159],[0.],[0.],[0.],[10.175276],[23.2648],13.800083333333333,14.592126543741745,2022-12-28
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[46.3667],[28.366701],[0.],[0.],[0.],[11.006858],[25.501799],20.875966666666667,11.33278445138199,2022-12-28
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[44.9159],[27.005901],[0.],[0.],[0.],[10.51628],[25.278101],17.133216666666666,12.4890281812479,2022-12-28
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[44.2787],[27.2687],[0.],[0.],[0.],[10.756225],[26.1729],16.380366666666667,12.23851742044575,2022-12-28
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[42.0107],[24.0107],[0.],[0.],[0.],[10.924716],[25.7255],32.489133333333335,16.371402475793126,2022-12-28
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[43.9763],[25.9763],[0.],[0.],[0.],[10.924716],[25.7255],38.85316666666667,13.83361312771111,2022-12-28
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[43.3472],[25.617199],[0.],[0.],[0.],[12.352211],[23.7122],14.838283333333333,13.96726162879578,2022-12-28
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[42.900803],[24.990799],[0.],[0.],[0.],[11.240786],[23.4885],27.09345,14.854791272316277,2022-12-28
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[41.578697],[23.6687],[0.],[0.],[0.],[11.240786],[23.4885],23.512816666666666,16.833454345644366,2022-12-28
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[46.5359],[25.0259],[0.],[0.],[0.],[7.37871],[17.6723],37.590900000000005,14.973223286961725,2022-12-28
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[46.805],[25.295],[0.],[0.],[0.],[7.37871],[17.6723],29.433333333333334,14.486908460614679,2022-12-28
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[47.2379],[25.7279],[0.],[0.],[0.],[7.37871],[17.6723],36.60733333333334,14.074252431906633,2022-12-28
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[43.5434],[22.9334],[0.],[0.],[0.],[7.927948],[17.0012],95.13781666666667,21.63530072352139,2022-12-28
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[46.6052],[25.6352],[0.],[0.],[0.],[7.203696],[18.3434],95.87361666666668,17.49846761887482,2022-12-28
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[45.2246],[24.2546],[0.],[0.],[0.],[7.203696],[18.3434],35.41916666666667,16.03643132125782,2022-12-28
